Production_End_Time,Batch_PartNo,Part_No,Part_SLNo,Availability,Performance,Quality,Current_OEE,Current_Speed_pct,Prev_Speed_pct,Speed_Delta,DownTime_sec,OEE_Delta,_pos_ratio,Planned_Prod_Duration,Production_Duration,Production_Delay_sec,Predicted_OEE_t1,Recommended_Speed,OEE_lag1,OEE_roll5_mean,OEE_trend3,OEE_min5,OEE_max5,OEE_range5
2026-01-04 22:25:26,MED_HIGH_b21,MED_HIGH_b21_9,9,88,73,92,59,30,30,0,0,-1,0.8,540,568,28,57,80,60,59.4,-1.0,58,60,2
2026-01-04 22:26:50,MED_HIGH_b21,MED_HIGH_b21_10,10,92,64,97,57,30,30,0,0,-2,0.9,600,596,0,53,80,59,58.8,-1.0,57,60,3
2026-01-04 22:28:14,MED_HIGH_b21,MED_HIGH_b21_11,11,93,56,100,53,30,30,0,0,-4,1.0,660,624,0,53,80,57,57.8,-7.0,53,60,7
2026-01-04 22:29:15,MED_HIGH_b22,MED_HIGH_b22_1,1,97,54,100,52,20,20,0,0,0,0.0,60,18,0,54,80,52,52.0,0.0,52,52,0
2026-01-04 22:30:22,MED_HIGH_b22,MED_HIGH_b22_2,2,94,57,100,54,20,20,0,0,2,0.125,120,36,0,33,80,52,53.0,0.0,52,54,2
2026-01-04 22:31:48,MED_HIGH_b22,MED_HIGH_b22_3,3,76,44,100,33,10,20,-10,93,-21,0.25,180,138,0,45,60,54,46.3,-19.0,33,54,21
2026-01-04 22:32:55,MED_HIGH_b22,MED_HIGH_b22_4,4,96,47,100,45,10,10,0,0,12,0.375,240,147,0,44,60,33,46.0,-7.0,33,54,21
2026-01-04 22:34:09,MED_HIGH_b22,MED_HIGH_b22_5,5,95,46,100,44,20,10,10,0,-1,0.5,300,165,0,42,60,45,45.6,-8.0,33,54,21
2026-01-04 22:35:14,MED_HIGH_b22,MED_HIGH_b22_6,6,95,45,100,42,20,20,0,0,-2,0.625,360,183,0,42,80,44,43.6,-12.0,33,54,21
2026-01-04 22:36:36,MED_HIGH_b22,MED_HIGH_b22_7,7,94,44,100,42,20,20,0,0,0,0.75,420,201,0,40,60,42,41.2,9.0,33,45,12
2026-01-04 22:38:06,MED_HIGH_b22,MED_HIGH_b22_8,8,94,43,100,40,20,20,0,0,-2,0.875,480,219,0,42,60,42,42.6,-5.0,40,45,5
2026-01-04 22:39:35,MED_HIGH_b22,MED_HIGH_b22_9,9,94,45,100,42,20,20,0,0,2,1.0,540,237,0,42,60,40,42.0,-2.0,40,44,4
2026-01-04 22:40:38,MED_b23,MED_b23_1,1,67,79,65,35,70,70,0,0,0,0.0,60,65,5,33,60,35,35.0,0.0,35,35,0
2026-01-04 22:42:05,MED_b23,MED_b23_2,2,66,77,65,33,70,70,0,0,-2,0.1,120,130,10,33,60,35,34.0,0.0,33,35,2
2026-01-04 22:43:30,MED_b23,MED_b23_3,3,66,77,65,33,70,70,0,0,0,0.2,180,195,15,35,60,33,33.7,-2.0,33,35,2
2026-01-04 22:44:51,MED_b23,MED_b23_4,4,63,80,70,35,10,70,-60,0,2,0.3,240,204,0,33,80,33,34.0,0.0,33,35,2
2026-01-04 22:46:11,MED_b23,MED_b23_5,5,73,58,78,33,10,10,0,0,-2,0.4,300,213,0,30,80,35,33.8,-2.0,33,35,2
2026-01-04 22:47:37,MED_b23,MED_b23_6,6,74,50,81,30,10,10,0,0,-3,0.5,360,222,0,22,60,33,32.8,-3.0,30,35,5
2026-01-04 22:49:05,MED_b23,MED_b23_7,7,76,35,84,22,70,10,60,0,-8,0.6,420,287,0,24,80,30,30.6,-11.0,22,35,13
2026-01-04 22:50:09,MED_b23,MED_b23_8,8,75,38,85,24,70,70,0,0,2,0.7,480,352,0,29,80,22,28.8,-11.0,22,35,13
2026-01-04 22:51:25,MED_b23,MED_b23_9,9,74,48,80,29,70,70,0,0,5,0.8,540,417,0,17,80,24,27.6,-4.0,22,33,11
2026-01-04 22:52:39,MED_b23,MED_b23_10,10,51,47,71,17,70,70,0,99,-12,0.9,600,581,0,16,80,29,24.4,-13.0,17,30,13
2026-01-04 22:54:06,MED_b23,MED_b23_11,11,44,62,58,16,70,70,0,98,-1,1.0,660,744,84,16,60,17,21.6,-6.0,16,29,13
2026-01-04 22:55:24,MED_LOW_b24,MED_LOW_b24_1,1,54,51,56,16,50,50,0,0,0,0.0,60,46,0,15,40,16,16.0,0.0,16,16,0
2026-01-04 22:56:34,MED_LOW_b24,MED_LOW_b24_2,2,54,49,56,15,50,50,0,0,-1,0.2,120,92,0,14,60,16,15.5,0.0,15,16,1
2026-01-04 22:57:40,MED_LOW_b24,MED_LOW_b24_3,3,53,48,55,14,60,50,10,0,-1,0.4,180,148,0,13,80,15,15.0,-2.0,14,16,2
2026-01-04 22:58:50,MED_LOW_b24,MED_LOW_b24_4,4,53,46,55,13,60,60,0,0,-1,0.6,240,204,0,13,60,14,14.5,-3.0,13,16,3
2026-01-04 23:00:12,MED_LOW_b24,MED_LOW_b24_5,5,52,45,53,13,60,60,0,0,0,0.8,300,260,0,12,60,13,14.2,-3.0,13,16,3
2026-01-04 23:01:28,MED_LOW_b24,MED_LOW_b24_6,6,51,44,53,12,60,60,0,0,-1,1.0,360,316,0,12,60,13,13.4,-3.0,12,15,3
2026-01-04 23:02:52,MED_LOW_b25,MED_LOW_b25_1,1,56,44,60,15,40,40,0,0,0,0.0,60,37,0,14,60,15,15.0,0.0,15,15,0
2026-01-04 23:04:12,MED_LOW_b25,MED_LOW_b25_2,2,56,43,60,14,40,40,0,0,-1,0.2,120,74,0,13,60,15,14.5,0.0,14,15,1
2026-01-04 23:05:37,MED_LOW_b25,MED_LOW_b25_3,3,55,41,59,13,40,40,0,0,-1,0.4,180,111,0,13,80,14,14.0,-2.0,13,15,2
2026-01-04 23:06:44,MED_LOW_b25,MED_LOW_b25_4,4,55,40,58,13,40,40,0,0,0,0.6,240,148,0,12,60,13,13.8,-2.0,13,15,2
2026-01-04 23:07:53,MED_LOW_b25,MED_LOW_b25_5,5,54,38,58,12,40,40,0,0,-1,0.8,300,185,0,11,60,13,13.4,-3.0,12,15,3
2026-01-04 23:09:08,MED_LOW_b25,MED_LOW_b25_6,6,53,36,58,11,40,40,0,0,-1,1.0,360,222,0,11,40,12,12.6,-3.0,11,14,3
2026-01-04 23:10:30,HIGH_b26,HIGH_b26_1,1,47,41,57,10,70,70,0,219,-1,0.0,60,284,224,1,40,10,10.0,0.0,10,10,0
2026-01-04 23:11:38,HIGH_b26,HIGH_b26_2,2,25,27,29,1,70,70,0,134,-9,0.1111,120,483,363,87,20,10,5.5,0.0,1,10,9
2026-01-04 23:12:48,HIGH_b26,HIGH_b26_3,3,98,91,98,87,70,70,0,0,86,0.2222,180,548,368,81,80,1,32.7,77.0,1,87,86
2026-01-04 23:13:54,HIGH_b26,HIGH_b26_4,4,96,87,97,81,90,70,20,0,-6,0.3333,240,632,392,74,80,87,44.8,71.0,1,87,86
2026-01-04 23:15:02,HIGH_b26,HIGH_b26_5,5,94,83,95,74,90,90,0,0,-7,0.4444,300,716,416,68,80,81,50.6,64.0,1,87,86
2026-01-04 23:16:05,HIGH_b26,HIGH_b26_6,6,89,86,89,68,90,90,0,0,-6,0.5556,360,800,440,64,80,74,62.2,67.0,1,87,86
2026-01-04 23:17:12,HIGH_b26,HIGH_b26_7,7,88,82,89,64,90,90,0,0,-4,0.6667,420,884,464,72,80,68,74.8,-23.0,64,87,23
2026-01-04 23:18:12,HIGH_b26,HIGH_b26_8,8,87,100,83,72,90,90,0,0,8,0.7778,480,968,488,71,80,64,71.8,-9.0,64,81,17
2026-01-04 23:19:20,HIGH_b26,HIGH_b26_9,9,87,100,82,71,90,90,0,0,-1,0.8889,540,1052,512,72,80,72,69.8,-3.0,64,74,10
2026-01-04 23:20:37,HIGH_b26,HIGH_b26_10,10,87,100,82,72,90,90,0,0,1,1.0,600,1136,536,72,80,71,69.4,4.0,64,72,8
2026-01-04 23:21:52,MED_b27,MED_b27_1,1,62,88,56,31,80,80,0,0,0,0.0,60,75,15,30,60,31,31.0,0.0,31,31,0
2026-01-04 23:23:00,MED_b27,MED_b27_2,2,62,87,56,30,60,80,-20,0,-1,0.1667,120,131,11,19,60,31,30.5,0.0,30,31,1
2026-01-04 23:24:26,MED_b27,MED_b27_3,3,46,68,60,19,60,60,0,152,-11,0.3333,180,339,159,32,60,30,26.7,-12.0,19,31,12
2026-01-04 23:25:46,MED_b27,MED_b27_4,4,70,66,71,32,80,60,20,0,13,0.5,240,414,174,31,80,19,28.0,1.0,19,32,13
2026-01-04 23:26:50,MED_b27,MED_b27_5,5,69,64,70,31,80,80,0,0,-1,0.6667,300,489,189,29,60,32,28.6,0.0,19,32,13
2026-01-04 23:27:52,MED_b27,MED_b27_6,6,65,72,63,29,80,80,0,0,-2,0.8333,360,564,204,31,60,31,28.2,-1.0,19,32,13
2026-01-04 23:29:09,MED_b27,MED_b27_7,7,61,75,68,31,80,80,0,0,2,1.0,420,639,219,31,60,29,28.4,12.0,19,32,13
2026-01-04 23:30:18,MED_HIGH_b28,MED_HIGH_b28_1,1,75,100,69,52,90,90,0,0,0,0.0,60,84,24,50,60,52,52.0,0.0,52,52,0
2026-01-04 23:31:27,MED_HIGH_b28,MED_HIGH_b28_2,2,74,100,68,50,90,90,0,0,-2,0.1429,120,168,48,50,60,52,51.0,0.0,50,52,2
2026-01-04 23:32:30,MED_HIGH_b28,MED_HIGH_b28_3,3,74,100,68,50,10,90,-80,0,0,0.2857,180,177,0,41,80,50,50.7,-2.0,50,52,2
2026-01-04 23:33:36,MED_HIGH_b28,MED_HIGH_b28_4,4,66,77,81,41,10,10,0,83,-9,0.4286,240,269,29,40,80,50,48.2,-11.0,41,52,11
2026-01-04 23:34:43,MED_HIGH_b28,MED_HIGH_b28_5,5,72,60,94,40,10,10,0,50,-1,0.5714,300,328,28,50,60,41,46.6,-12.0,40,52,12
2026-01-04 23:35:48,MED_HIGH_b28,MED_HIGH_b28_6,6,94,53,100,50,10,10,0,0,10,0.7143,360,337,0,40,60,40,46.2,0.0,40,50,10
2026-01-04 23:37:10,MED_HIGH_b28,MED_HIGH_b28_7,7,94,43,100,40,10,10,0,0,-10,0.8571,420,346,0,40,60,50,44.2,-10.0,40,50,10
2026-01-04 23:38:11,MED_HIGH_b28,MED_HIGH_b28_8,8,94,42,100,40,10,10,0,0,0,1.0,480,355,0,40,80,40,42.2,-1.0,40,50,10
2026-01-04 23:39:32,MED_LOW_b29,MED_LOW_b29_1,1,54,51,56,16,50,50,0,0,0,0.0,60,46,0,1,60,16,16.0,0.0,16,16,0
2026-01-04 23:40:57,MED_LOW_b29,MED_LOW_b29_2,2,22,27,22,1,50,50,0,183,-15,0.125,120,275,155,0,20,16,8.5,0.0,1,16,15
2026-01-04 23:42:18,MED_LOW_b29,MED_LOW_b29_3,3,20,15,25,0,50,50,0,279,-1,0.25,180,600,420,0,20,1,5.7,-16.0,0,16,16
2026-01-04 23:43:35,MED_LOW_b29,MED_LOW_b29_4,4,12,13,13,0,40,50,-10,63,0,0.375,240,700,460,0,20,0,4.2,-16.0,0,16,16
2026-01-04 23:45:04,MED_LOW_b29,MED_LOW_b29_5,5,7,8,16,0,40,40,0,171,0,0.5,300,908,608,13,20,0,3.4,-16.0,0,16,16
2026-01-04 23:46:06,MED_LOW_b29,MED_LOW_b29_6,6,56,41,60,13,40,40,0,0,13,0.625,360,945,585,15,40,0,2.8,12.0,0,13,13
2026-01-04 23:47:25,MED_LOW_b29,MED_LOW_b29_7,7,59,43,63,15,40,40,0,0,2,0.75,420,982,562,18,40,13,5.6,15.0,0,15,15
2026-01-04 23:48:39,MED_LOW_b29,MED_LOW_b29_8,8,62,45,66,18,40,40,0,0,3,0.875,480,1019,539,21,40,15,9.2,18.0,0,18,18
2026-01-04 23:50:01,MED_LOW_b29,MED_LOW_b29_9,9,65,48,68,21,40,40,0,0,3,1.0,540,1056,516,21,60,18,13.4,21.0,0,21,21
2026-01-04 23:51:20,MED_HIGH_b30,MED_HIGH_b30_1,1,78,82,77,49,90,90,0,0,28,0.0,60,84,24,51,80,49,49.0,0.0,49,49,0
2026-01-04 23:52:43,MED_HIGH_b30,MED_HIGH_b30_2,2,75,100,68,51,90,90,0,0,2,0.125,120,168,48,50,60,49,50.0,0.0,49,51,2
2026-01-04 23:53:43,MED_HIGH_b30,MED_HIGH_b30_3,3,75,100,68,50,90,90,0,0,-1,0.25,180,252,72,50,60,51,50.0,1.0,49,51,2
2026-01-04 23:55:07,MED_HIGH_b30,MED_HIGH_b30_4,4,74,100,68,50,100,90,10,0,0,0.375,240,345,105,49,60,50,50.0,1.0,49,51,2
2026-01-04 23:56:25,MED_HIGH_b30,MED_HIGH_b30_5,5,73,100,67,49,100,100,0,0,-1,0.5,300,438,138,48,60,50,49.8,0.0,49,51,2
2026-01-04 23:57:40,MED_HIGH_b30,MED_HIGH_b30_6,6,73,100,66,48,100,100,0,0,-1,0.625,360,531,171,48,60,49,49.6,-3.0,48,51,3
2026-01-04 23:59:09,MED_HIGH_b30,MED_HIGH_b30_7,7,72,100,66,48,100,100,0,0,0,0.75,420,624,204,35,80,48,49.0,-2.0,48,50,2
2026-01-05 00:00:22,MED_HIGH_b30,MED_HIGH_b30_8,8,64,100,54,35,100,100,0,0,-13,0.875,480,717,237,35,80,48,46.0,-15.0,35,50,15
2026-01-05 00:01:24,MED_HIGH_b30,MED_HIGH_b30_9,9,64,100,54,35,100,100,0,0,0,1.0,540,810,270,35,80,35,43.0,-14.0,35,49,14
2026-01-05 00:02:51,MED_HIGH_b31,MED_HIGH_b31_1,1,87,89,87,67,70,70,0,0,0,0.0,60,65,5,7,60,67,67.0,0.0,67,67,0
2026-01-05 00:04:13,MED_HIGH_b31,MED_HIGH_b31_2,2,35,37,59,7,70,70,0,112,-60,0.1111,120,242,122,3,20,67,37.0,0.0,7,67,60
2026-01-05 00:05:27,MED_HIGH_b31,MED_HIGH_b31_3,3,26,35,37,3,70,70,0,63,-4,0.2222,180,370,190,2,20,7,25.7,-64.0,3,67,64
2026-01-05 00:06:37,MED_HIGH_b31,MED_HIGH_b31_4,4,29,24,30,2,70,70,0,82,-1,0.3333,240,517,277,0,20,3,19.8,-65.0,2,67,65
2026-01-05 00:08:04,MED_HIGH_b31,MED_HIGH_b31_5,5,20,17,17,0,70,70,0,235,-2,0.4444,300,817,517,58,20,2,15.8,-67.0,0,67,67
2026-01-05 00:09:25,MED_HIGH_b31,MED_HIGH_b31_6,6,84,82,85,58,70,70,0,0,58,0.5556,360,882,522,56,80,0,14.0,51.0,0,58,58
2026-01-05 00:10:31,MED_HIGH_b31,MED_HIGH_b31_7,7,84,79,85,56,80,70,10,0,-2,0.6667,420,957,537,53,80,58,23.8,53.0,0,58,58
2026-01-05 00:11:55,MED_HIGH_b31,MED_HIGH_b31_8,8,83,76,85,53,80,80,0,0,-3,0.7778,480,1032,552,52,80,56,33.8,51.0,0,58,58
2026-01-05 00:13:19,MED_HIGH_b31,MED_HIGH_b31_9,9,83,74,85,52,80,80,0,0,-1,0.8889,540,1107,567,50,80,53,43.8,52.0,0,58,58
2026-01-05 00:14:36,MED_HIGH_b31,MED_HIGH_b31_10,10,83,72,84,50,80,80,0,0,-2,1.0,600,1182,582,50,80,52,53.8,-8.0,50,58,8
2026-01-05 00:15:56,MED_LOW_b32,MED_LOW_b32_1,1,42,78,35,11,80,80,0,0,-39,0.0,60,75,15,11,60,11,11.0,0.0,11,11,0
2026-01-05 00:17:18,MED_LOW_b32,MED_LOW_b32_2,2,42,78,34,11,80,80,0,0,0,0.125,120,150,30,11,60,11,11.0,0.0,11,11,0
2026-01-05 00:18:18,MED_LOW_b32,MED_LOW_b32_3,3,42,76,34,11,80,80,0,0,0,0.25,180,225,45,10,60,11,11.0,0.0,11,11,0
2026-01-05 00:19:32,MED_LOW_b32,MED_LOW_b32_4,4,41,75,33,10,20,80,-60,0,-1,0.375,240,243,3,6,40,11,10.8,-1.0,10,11,1
2026-01-05 00:21:01,MED_LOW_b32,MED_LOW_b32_5,5,29,47,44,6,20,20,0,69,-4,0.5,300,330,30,4,40,10,9.8,-5.0,6,11,5
2026-01-05 00:22:27,MED_LOW_b32,MED_LOW_b32_6,6,35,20,58,4,90,20,70,99,-2,0.625,360,513,153,5,40,6,8.4,-7.0,4,11,7
2026-01-05 00:23:41,MED_LOW_b32,MED_LOW_b32_7,7,35,24,56,5,90,90,0,150,1,0.75,420,747,327,6,60,4,7.2,-6.0,4,11,7
2026-01-05 00:25:10,MED_LOW_b32,MED_LOW_b32_8,8,32,37,49,6,90,90,0,128,1,0.875,480,959,479,4,40,5,6.2,-4.0,4,10,6
2026-01-05 00:26:18,MED_LOW_b32,MED_LOW_b32_9,9,24,52,35,4,90,90,0,64,-2,1.0,540,1107,567,4,40,6,5.0,-2.0,4,6,2
2026-01-05 00:27:41,MED_HIGH_b33,MED_HIGH_b33_1,1,74,100,69,51,90,90,0,0,0,0.0,60,84,24,51,60,51,51.0,0.0,51,51,0
2026-01-05 00:28:59,MED_HIGH_b33,MED_HIGH_b33_2,2,75,100,68,51,90,90,0,0,0,0.1111,120,168,48,52,80,51,51.0,0.0,51,51,0
2026-01-05 00:30:16,MED_HIGH_b33,MED_HIGH_b33_3,3,71,100,73,52,80,90,-10,0,1,0.2222,180,243,63,60,80,51,51.3,1.0,51,52,1
2026-01-05 00:31:33,MED_HIGH_b33,MED_HIGH_b33_4,4,81,96,77,60,80,80,0,0,8,0.3333,240,318,78,59,60,52,53.5,9.0,51,60,9
2026-01-05 00:33:00,MED_HIGH_b33,MED_HIGH_b33_5,5,80,95,77,59,70,80,-10,0,-1,0.4444,300,383,83,62,80,60,54.6,8.0,51,60,9
2026-01-05 00:34:07,MED_HIGH_b33,MED_HIGH_b33_6,6,85,84,86,62,70,70,0,0,3,0.5556,360,448,88,61,80,59,56.8,11.0,51,62,11
2026-01-05 00:35:34,MED_HIGH_b33,MED_HIGH_b33_7,7,85,83,86,61,70,70,0,0,-1,0.6667,420,513,93,59,60,62,58.8,9.0,52,62,10
2026-01-05 00:36:44,MED_HIGH_b33,MED_HIGH_b33_8,8,84,82,85,59,70,70,0,0,-2,0.7778,480,578,98,58,60,61,60.2,-1.0,59,62,3
2026-01-05 00:37:56,MED_HIGH_b33,MED_HIGH_b33_9,9,84,81,85,58,70,70,0,0,-1,0.8889,540,643,103,61,80,59,59.8,-1.0,58,62,4
2026-01-05 00:39:11,MED_HIGH_b33,MED_HIGH_b33_10,10,81,85,89,61,70,70,0,0,3,1.0,600,708,108,61,60,58,60.2,-1.0,58,62,4
2026-01-05 00:40:38,LOW_b34,LOW_b34_1,1,21,82,8,1,90,90,0,0,0,0.0,60,84,24,1,40,1,1.0,0.0,1,1,0
2026-01-05 00:41:54,LOW_b34,LOW_b34_2,2,20,81,7,1,90,90,0,0,0,0.1667,120,168,48,0,60,1,1.0,0.0,1,1,0
2026-01-05 00:43:17,LOW_b34,LOW_b34_3,3,11,95,0,0,90,90,0,0,-1,0.3333,180,252,72,0,20,1,0.7,-1.0,0,1,1
2026-01-05 00:44:42,LOW_b34,LOW_b34_4,4,11,93,0,0,30,90,-60,0,0,0.5,240,280,40,5,60,0,0.5,-1.0,0,1,1
2026-01-05 00:46:01,LOW_b34,LOW_b34_5,5,27,61,30,5,30,30,0,0,5,0.6667,300,308,8,1,60,0,1.4,4.0,0,5,5
2026-01-05 00:47:11,LOW_b34,LOW_b34_6,6,15,38,26,1,30,30,0,50,-4,0.8333,360,386,26,0,80,5,1.4,0.0,0,5,5
2026-01-05 00:48:23,LOW_b34,LOW_b34_7,7,0,9,29,0,30,30,0,559,-1,1.0,420,973,553,0,100,1,1.2,0.0,0,5,5
2026-01-05 00:49:43,MED_b35,MED_b35_1,1,55,100,46,26,90,90,0,0,0,0.0,60,84,24,1,60,26,26.0,0.0,26,26,0
2026-01-05 00:50:45,MED_b35,MED_b35_2,2,27,31,23,1,50,90,-40,97,-25,0.0909,120,227,107,0,20,26,13.5,0.0,1,26,25
2026-01-05 00:52:09,MED_b35,MED_b35_3,3,13,20,16,0,50,50,0,77,-1,0.1818,180,350,170,36,20,1,9.0,-26.0,0,26,26
2026-01-05 00:53:31,MED_b35,MED_b35_4,4,75,61,79,36,20,50,-30,0,36,0.2727,240,368,128,37,60,0,15.8,10.0,0,36,36
2026-01-05 00:54:32,MED_b35,MED_b35_5,5,78,58,83,37,20,20,0,0,1,0.3636,300,386,86,28,60,36,20.0,11.0,0,37,37
2026-01-05 00:55:41,MED_b35,MED_b35_6,6,76,45,84,28,20,20,0,0,-9,0.4545,360,404,44,25,60,37,20.4,27.0,0,37,37
2026-01-05 00:56:57,MED_b35,MED_b35_7,7,75,39,85,25,70,20,50,0,-3,0.5455,420,469,49,27,60,28,25.2,25.0,0,37,37
2026-01-05 00:58:02,MED_b35,MED_b35_8,8,75,44,83,27,70,70,0,0,2,0.6364,480,534,54,30,60,25,30.6,-9.0,25,37,12
2026-01-05 00:59:23,MED_b35,MED_b35_9,9,64,73,63,30,100,70,30,0,3,0.7273,540,627,87,29,80,27,29.4,-7.0,25,37,12
2026-01-05 01:00:27,MED_b35,MED_b35_10,10,64,72,62,29,100,100,0,0,-1,0.8182,600,720,120,26,80,30,27.8,1.0,25,30,5
2026-01-05 01:01:35,MED_b35,MED_b35_11,11,59,82,54,26,100,100,0,0,-3,0.9091,660,813,153,21,80,29,27.4,1.0,25,30,5
2026-01-05 01:02:35,MED_b35,MED_b35_12,12,52,92,43,21,100,100,0,0,-5,1.0,720,906,186,21,80,26,26.6,-6.0,21,30,9
2026-01-05 01:03:53,MED_HIGH_b36,MED_HIGH_b36_1,1,75,100,68,51,90,90,0,0,0,0.0,60,84,24,2,60,51,51.0,0.0,51,51,0
2026-01-05 01:05:07,MED_HIGH_b36,MED_HIGH_b36_2,2,26,31,36,2,70,90,-20,196,-49,0.125,120,345,225,4,20,51,26.5,0.0,2,51,49
2026-01-05 01:06:19,MED_HIGH_b36,MED_HIGH_b36_3,3,35,31,37,4,70,70,0,117,2,0.25,180,527,347,0,20,2,19.0,-47.0,2,51,49
2026-01-05 01:07:26,MED_HIGH_b36,MED_HIGH_b36_4,4,16,23,17,0,70,70,0,225,-4,0.375,240,817,577,57,20,4,14.2,-51.0,0,51,51
2026-01-05 01:08:44,MED_HIGH_b36,MED_HIGH_b36_5,5,84,80,85,57,70,70,0,0,57,0.5,300,882,582,52,80,0,22.8,6.0,0,57,57
2026-01-05 01:09:56,MED_HIGH_b36,MED_HIGH_b36_6,6,83,74,85,52,50,70,-20,0,-5,0.625,360,928,568,59,80,57,23.0,50.0,0,57,57
2026-01-05 01:11:23,MED_HIGH_b36,MED_HIGH_b36_7,7,87,74,92,59,50,50,0,0,7,0.75,420,974,554,59,60,52,34.4,55.0,0,59,59
2026-01-05 01:12:24,MED_HIGH_b36,MED_HIGH_b36_8,8,88,73,93,59,50,50,0,0,0,0.875,480,1020,540,55,80,59,45.4,59.0,0,59,59
2026-01-05 01:13:39,MED_HIGH_b36,MED_HIGH_b36_9,9,83,79,83,55,50,50,0,0,-4,1.0,540,1066,526,55,60,59,56.4,-2.0,52,59,7
2026-01-05 01:14:58,MED_b37,MED_b37_1,1,47,100,35,16,100,100,0,0,0,0.0,60,93,33,16,60,16,16.0,0.0,16,16,0
2026-01-05 01:16:22,MED_b37,MED_b37_2,2,46,100,34,16,100,100,0,0,0,0.1429,120,186,66,16,80,16,16.0,0.0,16,16,0
2026-01-05 01:17:50,MED_b37,MED_b37_3,3,46,100,34,16,30,100,-70,0,0,0.2857,180,214,34,28,60,16,16.0,0.0,16,16,0
2026-01-05 01:18:59,MED_b37,MED_b37_4,4,61,85,55,28,30,30,0,0,12,0.4286,240,242,2,32,60,16,19.0,12.0,16,28,12
2026-01-05 01:20:17,MED_b37,MED_b37_5,5,69,65,71,32,30,30,0,0,4,0.5714,300,270,0,29,60,28,21.6,16.0,16,32,16
2026-01-05 01:21:19,MED_b37,MED_b37_6,6,73,49,80,29,30,30,0,0,-3,0.7143,360,298,0,26,60,32,24.2,13.0,16,32,16
2026-01-05 01:22:42,MED_b37,MED_b37_7,7,67,57,68,26,30,30,0,0,-3,0.8571,420,326,0,25,40,29,26.2,10.0,16,32,16
2026-01-05 01:23:46,MED_b37,MED_b37_8,8,67,55,67,25,30,30,0,0,-1,1.0,480,354,0,25,60,26,28.0,-3.0,25,32,7
2026-01-05 01:24:54,HIGH_b38,HIGH_b38_1,1,81,100,70,57,90,90,0,0,0,0.0,60,84,24,56,60,57,57.0,0.0,57,57,0
2026-01-05 01:26:17,HIGH_b38,HIGH_b38_2,2,70,100,80,56,90,90,0,153,-1,0.1111,120,321,201,34,80,57,56.5,0.0,56,57,1
2026-01-05 01:27:31,HIGH_b38,HIGH_b38_3,3,49,96,73,34,90,90,0,531,-22,0.2222,180,936,756,76,60,56,49.0,-23.0,34,57,23
2026-01-05 01:29:01,HIGH_b38,HIGH_b38_4,4,85,100,89,76,30,90,-60,0,42,0.3333,240,964,724,95,80,34,55.8,19.0,34,76,42
2026-01-05 01:30:03,HIGH_b38,HIGH_b38_5,5,97,98,100,95,30,30,0,0,19,0.4444,300,992,692,66,80,76,63.6,38.0,34,95,61
2026-01-05 01:31:17,HIGH_b38,HIGH_b38_6,6,100,66,100,66,10,30,-20,0,-29,0.5556,360,1001,641,56,80,95,65.4,10.0,34,95,61
2026-01-05 01:32:35,HIGH_b38,HIGH_b38_7,7,100,56,100,56,10,10,0,0,-10,0.6667,420,1010,590,55,80,66,65.4,22.0,34,95,61
2026-01-05 01:33:38,HIGH_b38,HIGH_b38_8,8,100,55,100,55,10,10,0,0,-1,0.7778,480,1019,539,50,80,56,69.6,-21.0,55,95,40
2026-01-05 01:34:38,HIGH_b38,HIGH_b38_9,9,100,50,100,50,10,10,0,0,-5,0.8889,540,1028,488,49,80,55,64.4,-45.0,50,95,45
2026-01-05 01:36:07,HIGH_b38,HIGH_b38_10,10,100,49,100,49,10,10,0,0,-1,1.0,600,1037,437,49,80,50,55.2,-17.0,49,66,17
2026-01-05 01:37:27,HIGH_b39,HIGH_b39_1,1,100,61,100,61,20,20,0,0,0,0.0,60,18,0,60,80,61,61.0,0.0,61,61,0
2026-01-05 01:38:28,HIGH_b39,HIGH_b39_2,2,100,60,100,60,20,20,0,0,-1,0.1429,120,36,0,46,80,61,60.5,0.0,60,61,1
2026-01-05 01:39:31,HIGH_b39,HIGH_b39_3,3,91,51,100,46,20,20,0,107,-14,0.2857,180,161,0,58,80,60,55.7,-15.0,46,61,15
2026-01-05 01:40:45,HIGH_b39,HIGH_b39_4,4,100,58,100,58,90,20,70,0,12,0.4286,240,245,5,62,80,46,56.2,-3.0,46,61,15
2026-01-05 01:42:03,HIGH_b39,HIGH_b39_5,5,100,62,100,62,90,90,0,0,4,0.5714,300,329,29,74,80,58,57.4,1.0,46,62,16
2026-01-05 01:43:31,HIGH_b39,HIGH_b39_6,6,100,74,100,74,90,90,0,0,12,0.7143,360,413,53,88,80,62,60.0,14.0,46,74,28
2026-01-05 01:44:57,HIGH_b39,HIGH_b39_7,7,99,89,100,88,90,90,0,0,14,0.8571,420,497,77,71,80,74,65.6,42.0,46,88,42
2026-01-05 01:46:27,HIGH_b39,HIGH_b39_8,8,87,100,82,71,90,90,0,0,-17,1.0,480,581,101,71,80,88,70.6,13.0,58,88,30
2026-01-05 01:47:54,MED_b40,MED_b40_1,1,71,69,72,35,60,60,0,0,0,0.0,60,56,0,34,60,35,35.0,0.0,35,35,0
2026-01-05 01:49:05,MED_b40,MED_b40_2,2,71,68,71,34,60,60,0,0,-1,0.25,120,112,0,32,80,35,34.5,0.0,34,35,1
